用户id,昵称,性别,生日,所在地,学习经历,公司,注册时间,阳光信用,微博数,粉丝数,关注数,简介,主页,头像,高清头像,微博等级,会员等级,是否认证,认证类型,认证信息,上次记录微博信息
1930723145,张乐在主持,m,01-14  摩羯座,陕西 西安,,西安泰奥雷森文化传媒有限公司,2011-01-22,信用较好,3545,24000,812,HI / 很高興遇見你 / 希望我是你要找的 / “婚禮朋友”,https://m.weibo.cn/u/1930723145?,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/73147f49ly8hxz7j4hu4uj20u00u0dh4.jpg?KID=imgbed,tva&Expires=1753696942&ssig=XVY8MV5u0a",https://wx1.sinaimg.cn/orj480/73147f49ly8hxz7j4hu4uj20u00u0dh4.jpg,36,6,False,-1,,
7319252213,周星星200407,m,2002-10-14  天秤座,北京,,,2019-10-14,信用一般,127,1,33,欢迎咨询,https://m.weibo.cn/u/7319252213?,"https://tvax3.sinaimg.cn/crop.0.0.1002.1002.180/007ZkPR3ly8g7x1d83cfgj30ru0ruwfz.jpg?KID=imgbed,tva&Expires=1753696943&ssig=LimGzuC%2B31",https://wx3.sinaimg.cn/orj480/007ZkPR3ly8g7x1d83cfgj30ru0ruwfz.jpg,0,0,False,-1,,
6349051879,Mr共由八,m,,其他,,,2017-08-18,信用较好,50,6,46,,https://m.weibo.cn/u/6349051879?,"https://tvax2.sinaimg.cn/crop.0.0.996.996.180/006VFYqzly8gc9xmzerbqj30ro0rodha.jpg?KID=imgbed,tva&Expires=1753696945&ssig=6dHhbdhiO3",https://wx2.sinaimg.cn/orj480/006VFYqzly8gc9xmzerbqj30ro0rodha.jpg,4,0,False,-1,,
5978874096,我也对此感到厌烦,f,1990-07-28  狮子座,其他,,,2016-07-09,信用极好,1620,37000,132,,https://m.weibo.cn/u/5978874096?,"https://tvax3.sinaimg.cn/crop.0.0.828.828.180/006wCKhaly8gdjtx3ck3cj30n00n00tu.jpg?KID=imgbed,tva&Expires=1753696947&ssig=P3pa2H80EY",https://wx3.sinaimg.cn/orj480/006wCKhaly8gdjtx3ck3cj30n00n00tu.jpg,35,6,False,-1,,
6809850729,篮球火之心,f,,湖北,,,2018-10-31,信用较好,3049,91000,177,,https://m.weibo.cn/u/6809850729?,"https://tvax2.sinaimg.cn/crop.0.0.488.490.180/6f0b57d3ly8hwyffczvnnj20dm0dkq3x.jpg?KID=imgbed,tva&Expires=1753696948&ssig=vxz%2BbRjNr0",https://wx2.sinaimg.cn/orj480/6f0b57d3ly8hwyffczvnnj20dm0dkq3x.jpg,15,5,True,0,体育博主,
2422836753,春风十里不如穿秋裤,f,,安徽,,,2011-10-22,信用较好,1024,181,632,Relax,https://m.weibo.cn/u/2422836753?,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/90698e11ly8gpp9kpmj5kj20u00u0763.jpg?KID=imgbed,tva&Expires=1753696950&ssig=ljWoLk%2FDVQ",https://wx1.sinaimg.cn/orj480/90698e11ly8gpp9kpmj5kj20u00u0763.jpg,23,0,False,-1,,
5562170377,多巴胺不定量分泌的楠哥,m,1996-06-16  双子座,黑龙江,克东一中,公务员,2015-03-19,信用较好,893,452,172,冰冷思考、热情生活,https://m.weibo.cn/u/5562170377?,"https://tvax4.sinaimg.cn/crop.0.0.976.976.180/0064qiBrly8h5nwf2xeipj30r40r4mya.jpg?KID=imgbed,tva&Expires=1753696952&ssig=6imK4aYd%2Be",https://wx4.sinaimg.cn/orj480/0064qiBrly8h5nwf2xeipj30r40r4mya.jpg,34,2,False,-1,,
2136116865,翟继东,m,01-13  摩羯座,北京 海淀区,,东方红,2011-05-15,信用较好,9090,864,1018,感悟分享，名言警句，美女幽默，宅，80后，音乐，电影，娱乐，创业，美食，时尚，玩,https://m.weibo.cn/u/2136116865?,"https://tva3.sinaimg.cn/crop.0.0.1080.1080.180/7f528e81jw8edon0s5aajj20u00u0n11.jpg?KID=imgbed,tva&Expires=1753696953&ssig=%2FseQea0Jv2",https://ww3.sinaimg.cn/orj480/7f528e81jw8edon0s5aajj20u00u0n11.jpg,29,0,False,220,,
6188894284,有财情,m,白羊座,江苏 南京,,,2017-09-22,信用较好,42761,708,4066,有态度、有速度、有力度，重大财经新闻第一时间播报,https://m.weibo.cn/u/6188894284?,"https://tvax2.sinaimg.cn/crop.9.0.139.139.180/006KPY7yly8fr09v3yovgj304e03v3yb.jpg?KID=imgbed,tva&Expires=1753696955&ssig=DVtaQ%2BNzs0",https://wx2.sinaimg.cn/orj480/006KPY7yly8fr09v3yovgj304e03v3yb.jpg,23,0,False,-1,,
5258558978,玖9猫,f,1990-11-10  天蝎座,海外,,中国银行合併普華永道合併銀聯工作,2014-10-18,信用一般,14015,109,25,Skip  Ended ip For skip Go top,https://m.weibo.cn/u/5258558978?,"https://tvax2.sinaimg.cn/crop.0.0.986.986.180/005JSnpoly8gn3cs84mo6j30re0regmz.jpg?KID=imgbed,tva&Expires=1753696957&ssig=gqpTW2Ba2o",https://wx2.sinaimg.cn/orj480/005JSnpoly8gn3cs84mo6j30re0regmz.jpg,9,0,False,-1,,
1853210234,lisa_yff,f,,上海 黄浦区,,,2010-10-14,信用极好,795,524,902,道生于安静，德生于谦让，福生于清俭，命生于和畅。,https://m.weibo.cn/u/1853210234?,"https://tva4.sinaimg.cn/crop.0.0.180.180.180/6e75be7ajw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1753696958&ssig=6mVX%2B8CBWl",https://ww4.sinaimg.cn/orj480/6e75be7ajw1e8qgp5bmzyj2050050aa8.jpg,31,0,False,-1,,
6673496903,晓谷兄,m,1999-09-09  处女座,重庆,,,2018-08-31,信用较好,152,67,127,严于律己，宽于待人，将自律变成习惯,https://m.weibo.cn/u/6673496903?,"https://tvax2.sinaimg.cn/crop.82.25.575.575.180/007hDjoPly8g80x7c2q6cj30ia0ia3z6.jpg?KID=imgbed,tva&Expires=1753696960&ssig=wIxHW25Ldl",https://wx2.sinaimg.cn/orj480/007hDjoPly8g80x7c2q6cj30ia0ia3z6.jpg,4,0,False,-1,,
5733639519,晓看天色暮看云ity,m,1995-08-05  狮子座,福建 福州,,academic,2015-10-21,信用较好,516,163,188,天空仍灿烂，他爱着大海,https://m.weibo.cn/u/5733639519?,"https://tvax1.sinaimg.cn/crop.0.0.804.804.180/006g1LyLly8h1s5ialuwoj30mc0mcjt8.jpg?KID=imgbed,tva&Expires=1753696962&ssig=LewgmylWda",https://wx1.sinaimg.cn/orj480/006g1LyLly8h1s5ialuwoj30mc0mcjt8.jpg,9,2,False,-1,,
7311891059,吳建豪日報VanNesDaily,m,,海外,,,2019-09-29,信用较好,647,122,42,吴建豪每日资讯博📰,https://m.weibo.cn/u/7311891059?,"https://tvax2.sinaimg.cn/crop.0.0.750.750.180/007YPWSLly8g7gi791fvcj30ku0ku3z0.jpg?KID=imgbed,tva&Expires=1753696964&ssig=g9oPc%2BwN0N",https://wx2.sinaimg.cn/orj480/007YPWSLly8g7gi791fvcj30ku0ku3z0.jpg,0,3,False,-1,,
5053006567,粥粥粥iii,f,1998-09-15  处女座,内蒙古 兴安盟,黑龙江工业学院,,2014-03-01,信用较好,202,183,70,。,https://m.weibo.cn/u/5053006567?,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/005vXTPVly8gygdry24lhj30u00u0q6s.jpg?KID=imgbed,tva&Expires=1753696965&ssig=YylcPKDNpr",https://wx4.sinaimg.cn/orj480/005vXTPVly8gygdry24lhj30u00u0q6s.jpg,27,1,False,-1,,
5951853914,華Stephanie,f,,海外 英国,,,2016-06-11,信用一般,2022,63,184,本人常居英國，歡迎委托代购英國各種不同货品和邮寄！微信瀏覽：Stephanie66802463.抖音Stephanie_wa,https://m.weibo.cn/u/5951853914?,"https://tvax2.sinaimg.cn/crop.0.0.896.896.180/006uNn5Mly8g7b6fb7oc8j30ow0owmz6.jpg?KID=imgbed,tva&Expires=1753696971&ssig=ysLqhBA1wn",https://wx2.sinaimg.cn/orj480/006uNn5Mly8g7b6fb7oc8j30ow0owmz6.jpg,9,0,False,-1,,
2367767235,一明阳光1,m,1986-12-01  射手座,安徽 阜阳,,,2012-09-11,信用较好,2076,203,97,我喜欢思考，辩证，批判得看问题，,https://m.weibo.cn/u/2367767235?,"https://tvax2.sinaimg.cn/crop.0.0.1002.1002.180/8d2142c3ly8folh53l643j20ru0rvwgn.jpg?KID=imgbed,tva&Expires=1753696972&ssig=ZI8eUzBb6R",https://wx2.sinaimg.cn/orj480/8d2142c3ly8folh53l643j20ru0rvwgn.jpg,28,0,False,-1,,
5767882620,小林冲69849,m,1963-05-22  双子座,湖南 郴州,湖南师范大学,宜章县教育学会,2015-11-22,信用较好,895,634,782,本人系2011年8月提前退休人员。现在为县级教育基金会秘书长、教育学会会长、育才保险公司驻县经理。平时爱玩玩手机摄影。,https://m.weibo.cn/u/5767882620?,"https://tva3.sinaimg.cn/crop.7.0.1228.1228.180/006ilrKQjw8f8bizptpnzj30yi0y479j.jpg?KID=imgbed,tva&Expires=1753696974&ssig=CPAVJsoyOv",https://ww3.sinaimg.cn/orj480/006ilrKQjw8f8bizptpnzj30yi0y479j.jpg,9,0,False,-1,,
6111525442,王小傻99,f,水瓶座,其他,,,2017-01-18,信用一般,7547,272,5011,互粉私信多互动互捞,https://m.weibo.cn/u/6111525442?,"https://tvax2.sinaimg.cn/crop.0.0.664.664.180/006FBkX0ly8g1ec4j835qj30ig0igdiq.jpg?KID=imgbed,tva&Expires=1753696976&ssig=SnONjacCf2",https://wx2.sinaimg.cn/orj480/006FBkX0ly8g1ec4j835qj30ig0igdiq.jpg,19,0,False,-1,,
2051390030,何先森的2020,m,1989-07-02  巨蟹座,陕西 西安,,,2012-09-08,信用极好,686,357,656,西安地区1房本抵押,https://m.weibo.cn/u/2051390030?,"https://tvax1.sinaimg.cn/crop.0.0.1002.1002.180/7a45ba4ely8fegprisnjqj20ru0ruq5s.jpg?KID=imgbed,tva&Expires=1753696977&ssig=YYO69%2FMm2E",https://wx1.sinaimg.cn/orj480/7a45ba4ely8fegprisnjqj20ru0ruq5s.jpg,24,0,False,200,,
3235117072,年糕吃肉,f,1999-04-20  金牛座,广西 南宁,上海对外经贸大学,,2013-03-23,信用极好,1238,238,299,情绪树洞,https://m.weibo.cn/u/3235117072?,"https://tvax1.sinaimg.cn/crop.0.0.996.996.180/c0d3f810ly8g0x11uhw7dj20ro0ro0ua.jpg?KID=imgbed,tva&Expires=1753696979&ssig=5PV3ddV%2Fg1",https://wx1.sinaimg.cn/orj480/c0d3f810ly8g0x11uhw7dj20ro0ro0ua.jpg,14,0,False,-1,,
5983339407,源源大主宰1108,f,1992-10-12  天秤座,广西,,,2016-07-16,信用较好,795,11,485,每天早上醒来都是美好的一天，新的开始，新的希望，，,https://m.weibo.cn/u/5983339407?,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/006wVtUjly8gucwuu1319j60e80e8myc02.jpg?KID=imgbed,tva&Expires=1753696981&ssig=wryzmfkBqL",https://wx3.sinaimg.cn/orj480/006wVtUjly8gucwuu1319j60e80e8myc02.jpg,4,1,False,-1,,
6373636953,千年不倒-沙胡杨,f,,四川,西南医科大学,,2017-09-29,信用较好,1225,22,21,,https://m.weibo.cn/u/6373636953?,"https://tvax4.sinaimg.cn/crop.0.0.996.996.180/006Xl881ly8fkbpkccgjhj30ro0rowgo.jpg?KID=imgbed,tva&Expires=1753696983&ssig=EWp%2BWuXz1%2F",https://wx4.sinaimg.cn/orj480/006Xl881ly8fkbpkccgjhj30ro0rowgo.jpg,4,0,False,-1,,
1977683683,小C同学睿智的小脑瓜,f,08-30  处女座,其他,,,2011-02-19,信用较好,3901,99,575,心眼小，脾气大，还爱哭，前方请绕行,https://m.weibo.cn/u/1977683683?,"https://tvax1.sinaimg.cn/crop.0.0.828.828.180/75e10ee3ly8gq2miljj3pj20n00n0q3m.jpg?KID=imgbed,tva&Expires=1753696984&ssig=Q8aJHiQTq3",https://wx1.sinaimg.cn/orj480/75e10ee3ly8gq2miljj3pj20n00n0q3m.jpg,38,0,False,-1,,
2012992264,博鳌亚洲论坛高尔夫,m,,海南,,,,,767,6614,265,博鳌亚洲论坛国际会议中心高尔夫球会 销售部电话：0898-62966188 / 62966008 ；会员部电话：0898-62966179,https://m.weibo.cn/u/2012992264?,"https://tva1.sinaimg.cn/crop.0.0.180.180.180/77fbd308jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1753696986&ssig=whZaKESvd8",https://ww1.sinaimg.cn/orj480/77fbd308jw1e8qgp5bmzyj2050050aa8.jpg,16,0,True,2,博鳌亚洲论坛国际会议中心高尔夫球会官方微博,
1912042871,漫天荻花,m,,山东 青岛,育才中学,中国海洋大学,2011-01-05,信用较好,278,89,74,,https://m.weibo.cn/u/1912042871?,"https://tva1.sinaimg.cn/crop.0.0.1080.1080.180/71f77577jw8exzocpo2plj20u00u0dh1.jpg?KID=imgbed,tva&Expires=1753696988&ssig=DhJINbyUdr",https://ww1.sinaimg.cn/orj480/71f77577jw8exzocpo2plj20u00u0dh1.jpg,9,0,False,-1,,
5772355515,杜若怀瑾,m,,浙江 杭州,,,2015-11-26,信用较好,60,110,86,日落西山暮，方知天下空。,https://m.weibo.cn/u/5772355515?,"https://tva1.sinaimg.cn/crop.0.0.1068.1068.180/006iEdmjjw8f95eqbcbt1j30to0tpwgn.jpg?KID=imgbed,tva&Expires=1753696990&ssig=S1vzuiB%2Fz0",https://ww1.sinaimg.cn/orj480/006iEdmjjw8f95eqbcbt1j30to0tpwgn.jpg,16,0,False,-1,,
5477591728,lisa美语纠音,m,,海外 美国,,,2015-01-14,信用较好,16,8,0,up主是LISA忠实粉丝，追了很多年lisa，喜欢美语发音视频…,https://m.weibo.cn/u/5477591728?,"https://tvax4.sinaimg.cn/crop.0.0.996.996.180/005YHpPGly8g9gi3kjwjbj30ro0rojti.jpg?KID=imgbed,tva&Expires=1753696992&ssig=mghavOvrmX",https://wx4.sinaimg.cn/orj480/005YHpPGly8g9gi3kjwjbj30ro0rojti.jpg,4,0,False,-1,,
2062687233,莫强尼,m,天秤座,广东 广州,,广州星演文化发展有限公司,2011-04-02,信用较好,450,16000,227,,https://m.weibo.cn/u/2062687233?,"https://tva3.sinaimg.cn/crop.0.0.180.180.180/7af21c01jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1753696994&ssig=dU63RmuowN",https://ww3.sinaimg.cn/orj480/7af21c01jw1e8qgp5bmzyj2050050aa8.jpg,9,0,True,0,广州星演文化发展有限公司 创始人、董事长,
3973519014,是你的梨涡MM,f,1998-12-30  摩羯座,北京,北京大学,无,2014-01-11,信用极好,38250,1364,302,诸事顺利,https://m.weibo.cn/u/3973519014?,"https://tvax1.sinaimg.cn/crop.0.0.996.996.180/ecd716a6ly8gfzw03p5fmj20ro0ro3zx.jpg?KID=imgbed,tva&Expires=1753696996&ssig=cdMKq7vZwr",https://wx1.sinaimg.cn/orj480/ecd716a6ly8gfzw03p5fmj20ro0ro3zx.jpg,42,1,False,-1,,
7270836574,擦绿色眼影的河马,f,1995-08-08  狮子座,湖南,,,2019-08-02,信用一般,1137,2189,276,元气满满河马本马,https://m.weibo.cn/u/7270836574?,"https://tvax2.sinaimg.cn/crop.0.0.1002.1002.180/007W3GJEly8g5oktfw9pqj30ru0ruwfe.jpg?KID=imgbed,tva&Expires=1753696997&ssig=h2aP5bpj7x",https://wx2.sinaimg.cn/orj480/007W3GJEly8g5oktfw9pqj30ru0ruwfe.jpg,7,0,False,-1,,
6862704309,吴淇淇的微博,m,巨蟹座,其他,,,2018-11-23,信用较好,328,56,973,,https://m.weibo.cn/u/6862704309?,"https://tvax1.sinaimg.cn/crop.0.0.690.690.180/007urcTbly8hagagjx3ujj30j60j6jrz.jpg?KID=imgbed,tva&Expires=1753696999&ssig=bQxmUfTTTm",https://wx1.sinaimg.cn/orj480/007urcTbly8hagagjx3ujj30j60j6jrz.jpg,9,0,False,-1,,
3193298381,恩岳,m,巨蟹座,四川 成都,,,2012-12-08,信用较好,1720,3001,269,自己研发N个积木给大家#微信公众号，抖音淘宝搜索【积木恩】，了解一下#,https://m.weibo.cn/u/3193298381?,"https://tvax1.sinaimg.cn/crop.48.38.614.614.180/be55ddcdly8g85rg2vktgj20jg0jgwej.jpg?KID=imgbed,tva&Expires=1753697001&ssig=RIk5OyG2oO",https://wx1.sinaimg.cn/orj480/be55ddcdly8g85rg2vktgj20jg0jgwej.jpg,28,6,False,220,,
6163216107,耶叮叮咕呱噜叮叮叮铃铃叽里咕噜,f,,其他,,,2017-03-03,信用较好,568,25,244,一个美女,https://m.weibo.cn/u/6163216107?,"https://tvax1.sinaimg.cn/crop.0.0.667.667.180/006J6e3ply8gooha8aiprj30ij0ijt9i.jpg?KID=imgbed,tva&Expires=1753697003&ssig=IAKDfdATAw",https://wx1.sinaimg.cn/orj480/006J6e3ply8gooha8aiprj30ij0ijt9i.jpg,4,0,False,-1,,
5345792404,可少吃点糖吧,f,2012-05-22  双子座,黑龙江 哈尔滨,,,2014-10-27,信用较好,186,162,183,好事 即将发生,https://m.weibo.cn/u/5345792404?,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/005PMoO8ly8g4cnk59swyj30e80e874o.jpg?KID=imgbed,tva&Expires=1753697004&ssig=%2FygUNLIllU",https://wx4.sinaimg.cn/orj480/005PMoO8ly8g4cnk59swyj30e80e874o.jpg,25,4,False,-1,,
5611281467,爱吃田舎红番茄,f,天蝎座,上海,,,2015-05-18,信用较好,1985,1078,122,何以解忧唯有暴富,https://m.weibo.cn/u/5611281467?,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/0067KmDNly8hxyfmph9kdj30u00u00tn.jpg?KID=imgbed,tva&Expires=1753697010&ssig=pTEfpqL3YH",https://wx3.sinaimg.cn/orj480/0067KmDNly8hxyfmph9kdj30u00u00tn.jpg,4,6,False,-1,,
5533673693,宣某是谁,m,狮子座,辽宁,,,2015-02-25,信用较好,65,1470,170,野生摄影师,https://m.weibo.cn/u/5533673693?,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/0062uJjvly8h8oxyd8iz3j30u00u075j.jpg?KID=imgbed,tva&Expires=1753697012&ssig=A1Ebad6uZf",https://wx3.sinaimg.cn/orj480/0062uJjvly8h8oxyd8iz3j30u00u075j.jpg,24,4,False,-1,,
5464370092,Chaaaad,m,1996-10-01  天秤座,四川 成都,电子科技大学,,2015-01-31,信用较好,5498,262,365,金色大街，摇摇欲坠,https://m.weibo.cn/u/5464370092?,"https://tvax3.sinaimg.cn/crop.0.0.844.844.180/005XNWhuly8h5barxcoinj30ng0ng445.jpg?KID=imgbed,tva&Expires=1753697013&ssig=b9j4dvLyfH",https://wx3.sinaimg.cn/orj480/005XNWhuly8h5barxcoinj30ng0ng445.jpg,33,0,False,-1,,
3082476517,要剁手的菜菜君与白菜的故事,f,天秤座,浙江,,,2012-11-01,信用极好,16685,10000,3098,记得粉我，粉我很重要，重要的事情不用说三遍！！！,https://m.weibo.cn/u/3082476517?,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/b7badbe5ly8fg2ea64qcjj20u00u0q4k.jpg?KID=imgbed,tva&Expires=1753697015&ssig=xYGCuFj2bX",https://wx4.sinaimg.cn/orj480/b7badbe5ly8fg2ea64qcjj20u00u0q4k.jpg,28,5,False,-1,,
2240230560,Buling一闪一闪亮晶晶,f,射手座,江苏 南京,中国人民解放军艺术学院,,2011-07-11,信用较好,692,1182,627,♡ 心 生 欢 喜 ♡ 腹 生 baby ♡,https://m.weibo.cn/u/2240230560?,"https://tvax4.sinaimg.cn/crop.0.0.996.996.180/858734a0ly8fi70l0jnjcj20ro0rpac6.jpg?KID=imgbed,tva&Expires=1753697017&ssig=AhIw0iYFGx",https://wx4.sinaimg.cn/orj480/858734a0ly8fi70l0jnjcj20ro0rpac6.jpg,37,0,False,-1,,
7135052169,城外藏客,f,2019-05-12  金牛座,其他,,,2019-05-12,信用较好,294,100,160,公众号:城外藏客,https://m.weibo.cn/u/7135052169?,"https://tvax3.sinaimg.cn/crop.0.0.996.996.180/007MRX0Bly8gcoy6qjmtdj30ro0rogmp.jpg?KID=imgbed,tva&Expires=1753697019&ssig=sb8%2BWp469%2B",https://wx3.sinaimg.cn/orj480/007MRX0Bly8gcoy6qjmtdj30ro0rogmp.jpg,9,6,False,-1,,
6318001374,蓝色天鹅绒er,m,1993-12-30  摩羯座,吉林 吉林,,,2017-07-22,信用较好,251,498,29,雪球id：蓝色天鹅绒。,https://m.weibo.cn/u/6318001374?,"https://tvax3.sinaimg.cn/crop.0.0.996.996.180/006TzGLYly8gifzhfyptxj30ro0ro0v1.jpg?KID=imgbed,tva&Expires=1753697021&ssig=UBznY%2FOfrF",https://wx3.sinaimg.cn/orj480/006TzGLYly8gifzhfyptxj30ro0ro0v1.jpg,4,0,False,-1,,
5505630058,浅唱我们的歌i,f,,内蒙古 包头,,,2015-02-02,信用较好,382,93,604,,https://m.weibo.cn/u/5505630058?,"https://tva2.sinaimg.cn/crop.0.0.720.720.180/0060B3SOjw8eqy2t16s1yj30k00k0wfg.jpg?KID=imgbed,tva&Expires=1753697022&ssig=J%2FYNx9dg%2Fh",https://ww2.sinaimg.cn/orj480/0060B3SOjw8eqy2t16s1yj30k00k0wfg.jpg,9,0,False,-1,,
6595742079,童一只,f,,湖南 株洲,,,2018-07-09,信用较好,1223,81,1041,莫挨老子,https://m.weibo.cn/u/6595742079?,"https://tvax1.sinaimg.cn/crop.0.0.750.750.180/007cn3OLly8fxb05i5urjj30ku0kuwfb.jpg?KID=imgbed,tva&Expires=1753697024&ssig=ikNUdOsHqW",https://wx1.sinaimg.cn/orj480/007cn3OLly8fxb05i5urjj30ku0kuwfb.jpg,9,0,False,-1,,
2825165347,毓明吟,m,,浙江 杭州,,,2012-06-21,信用较好,3457,828,2260,师承名门，弘扬传统文化；答疑解惑，证道随缘助人。,https://m.weibo.cn/u/2825165347?,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/a8649a23ly8hqpfxrg8vuj20u00u00xk.jpg?KID=imgbed,tva&Expires=1753697026&ssig=HxlzLspmd%2B",https://wx1.sinaimg.cn/orj480/a8649a23ly8hqpfxrg8vuj20u00u00xk.jpg,28,0,False,-1,,
2993840590,SBWBZLJ,m,,海外 希腊,,,2012-09-08,信用极好,208,116,328,,https://m.weibo.cn/u/2993840590?,"https://tva2.sinaimg.cn/crop.0.0.720.720.180/b27261cejw8ew6fp4w363j20k00k0gnw.jpg?KID=imgbed,tva&Expires=1753697028&ssig=X%2FFrna2HnY",https://ww2.sinaimg.cn/orj480/b27261cejw8ew6fp4w363j20k00k0gnw.jpg,9,0,False,-1,,
