用户id,昵称,性别,生日,所在地,学习经历,公司,注册时间,阳光信用,微博数,粉丝数,关注数,简介,主页,头像,高清头像,微博等级,会员等级,是否认证,认证类型,认证信息,上次记录微博信息
2752551573,感恩伯格,m,1990-02-12  水瓶座,山西 吕梁,山西广播电视大学,家族企业,2012-06-12,信用极好,157,1132,4859,生活不止于眼前的苟且，还有诗和远方！,https://m.weibo.cn/u/2752551573?,"https://tvax1.sinaimg.cn/crop.0.0.640.640.180/a4109a95ly8h0qrakkj8vj20hs0hsjry.jpg?KID=imgbed,tva&Expires=1753959485&ssig=9SZF7VLEiM",https://wx1.sinaimg.cn/orj480/a4109a95ly8h0qrakkj8vj20hs0hsjry.jpg,23,0,False,-1,,
6904698416,美国乡巴佬_,m,1970-12-29  摩羯座,其他,,火锅连锁,2018-12-29,信用较好,5381,1194,379,祖国利益高于一切,https://m.weibo.cn/u/6904698416?,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/007xhptuly8hwb2cyi0wbj30u00u0102.jpg?KID=imgbed,tva&Expires=1753959486&ssig=q%2FGO2D8Rub",https://wx1.sinaimg.cn/orj480/007xhptuly8hwb2cyi0wbj30u00u0102.jpg,4,2,False,-1,,
2772085395,大大商,m,,辽宁 大连,,,2012-07-02,信用较好,333,23,32,,https://m.weibo.cn/u/2772085395?,"https://tvax2.sinaimg.cn/crop.0.35.436.436.180/a53aaa93ly1fngf49wu20j20c80e877d.jpg?KID=imgbed,tva&Expires=1753959489&ssig=VzELvtLxk%2F",https://wx2.sinaimg.cn/orj480/a53aaa93ly1fngf49wu20j20c80e877d.jpg,9,0,False,-1,,
6073615676,蝴蝶飞06651,m,,其他,,,2016-11-23,信用较好,444,8,366,,https://m.weibo.cn/u/6073615676?,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/006D2gTaly8fwzdeaoitij30e80e83zl.jpg?KID=imgbed,tva&Expires=1753959490&ssig=9tLPv1r8vr",https://wx4.sinaimg.cn/orj480/006D2gTaly8fwzdeaoitij30e80e83zl.jpg,4,0,False,-1,,
7433243192,三亚云九音乐餐厅,f,1996-05-20  金牛座,海南,,三亚吉阳云九音乐餐厅,2020-04-08,信用较好,138,10000,55,三亚云九空中餐厅·私享宴🤵 经典粤菜·港式火锅·威士忌酒廊 商务接待｜高端宴请｜生日聚会｜家庭聚餐 订婚宴请｜接受预订｜可配菜,https://m.weibo.cn/u/7433243192?,"https://tvax4.sinaimg.cn/crop.0.0.996.996.180/0087387ely8gdmon5o5e2j30ro0romxl.jpg?KID=imgbed,tva&Expires=1753959492&ssig=eRwT6M%2BjAx",https://wx4.sinaimg.cn/orj480/0087387ely8gdmon5o5e2j30ro0romxl.jpg,0,6,False,-1,,
1820511681,leewei007,m,摩羯座,辽宁 大连,,,2010-09-16,信用较好,490,227,160,,https://m.weibo.cn/u/1820511681?,"https://tvax2.sinaimg.cn/crop.0.0.750.750.180/6c82cdc1ly8fuaoxfiwcjj20ku0ku759.jpg?KID=imgbed,tva&Expires=1753959496&ssig=KxKNKTgAIK",https://wx2.sinaimg.cn/orj480/6c82cdc1ly8fuaoxfiwcjj20ku0ku759.jpg,29,0,False,-1,,
3868799667,妃妃谈足球,f,双鱼座,广东,北京体育大学,,2013-10-24,信用极好,1115,3645,317,,https://m.weibo.cn/u/3868799667?,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/e69932b3ly8gyuquy0no4j20e80e8t96.jpg?KID=imgbed,tva&Expires=1753959498&ssig=l4YUw%2FKsU1",https://wx4.sinaimg.cn/orj480/e69932b3ly8gyuquy0no4j20e80e8t96.jpg,6,6,False,-1,,
7461093224,鱼爱美亦喜群群群,m,,广东,,,2020-05-31,信用较好,883,6,8,上帝给我最好的礼物，就是当初给了我勇气向你表白,https://m.weibo.cn/u/7461093224?,"https://tvax3.sinaimg.cn/crop.0.0.996.996.180/0088VZbily8gp60yqvp9aj30ro0ro3zi.jpg?KID=imgbed,tva&Expires=1753959500&ssig=rwekX%2B501d",https://wx3.sinaimg.cn/orj480/0088VZbily8gp60yqvp9aj30ro0ro3zi.jpg,0,0,False,-1,,
2117412702,Lune10,f,,浙江 宁波,宁波诺丁汉大学,,2011-06-22,信用较好,3229,596,880,只有一个酒窝,https://m.weibo.cn/u/2117412702?,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/7e35275ely8h7fzyjhwxoj20e80e8mxg.jpg?KID=imgbed,tva&Expires=1753959502&ssig=7GdQLmVF9V",https://wx3.sinaimg.cn/orj480/7e35275ely8h7fzyjhwxoj20e80e8mxg.jpg,36,0,False,-1,,
3776512170,快乐骑士很快乐,m,摩羯座,山西 晋中,,,2013-09-06,信用较好,395,226,268,原来我比想象的要勇敢,https://m.weibo.cn/u/3776512170?,"https://tva1.sinaimg.cn/crop.0.0.180.180.180/e11900aatw1e8f8c8i9hgj2050050aa5.jpg?KID=imgbed,tva&Expires=1753959504&ssig=%2FpkZAWV4ro",https://ww1.sinaimg.cn/orj480/e11900aatw1e8f8c8i9hgj2050050aa5.jpg,5,0,False,-1,,
1937513997,H小圈子,f,01-30  水瓶座,陕西 西安,西安体育学院,西安体育学院,2011-01-27,信用较好,1373,636,495,用心吐字，用爱归音,https://m.weibo.cn/u/1937513997?,"https://tva1.sinaimg.cn/crop.3.0.505.505.180/737c1e0djw8f6fotm2m98j20e80e1mxj.jpg?KID=imgbed,tva&Expires=1753959506&ssig=fiSu2u07Tw",https://ww1.sinaimg.cn/orj480/737c1e0djw8f6fotm2m98j20e80e1mxj.jpg,38,2,False,-1,,
1841303697,管理顾问周国星,m,摩羯座,广东,湖南大学,和君咨询,2010-10-28,信用较好,6016,11000,2335,多家企业常年管理顾问，专注战略与组织变革，商业案例分析。,https://m.weibo.cn/u/1841303697?,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/0020BVcJly8gvi22lp15oj60u00u0abj02.jpg?KID=imgbed,tva&Expires=1753959508&ssig=q44XsxvYHI",https://wx4.sinaimg.cn/orj480/0020BVcJly8gvi22lp15oj60u00u0abj02.jpg,37,6,False,-1,,
2243460510,IT科技舱,m,双子座,北京,,,2011-07-13,信用较好,4106,212000,51,与其等风来，不如追风去。,https://m.weibo.cn/u/2243460510?,"https://tvax2.sinaimg.cn/crop.0.0.310.310.180/85b87d9ely8hicqtf0h5zj208m08m0sq.jpg?KID=imgbed,tva&Expires=1753959509&ssig=MoQ4mr7LdX",https://wx2.sinaimg.cn/orj480/85b87d9ely8hicqtf0h5zj208m08m0sq.jpg,14,6,False,-1,,
1826674043,职场行为大赏,m,,湖南,,,2010-10-06,信用较好,19582,592000,951,,https://m.weibo.cn/u/1826674043?,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/6ce0d57bly8hm3t38r8fnj20u00u0777.jpg?KID=imgbed,tva&Expires=1753959512&ssig=xCGxhhnaOV",https://wx4.sinaimg.cn/orj480/6ce0d57bly8hm3t38r8fnj20u00u0777.jpg,7,3,False,-1,,
7416778329,郁迦蓝,f,,其他,,,2020-03-21,信用较好,2079,251,505,只与同好争高下，不是同好不打扰。,https://m.weibo.cn/u/7416778329?,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/0085W2QVly8ho6dpxxxrkj30u00u0die.jpg?KID=imgbed,tva&Expires=1753959514&ssig=Uo%2BE99KNvl",https://wx4.sinaimg.cn/orj480/0085W2QVly8ho6dpxxxrkj30u00u0die.jpg,0,1,False,-1,,
1069405092,未央自由人,m,1980-08-01  狮子座,陕西,西北大学,,2011-03-04,信用较好,741,218,689,,https://m.weibo.cn/u/1069405092?,"https://tvax1.sinaimg.cn/crop.0.0.996.996.180/3fbdd3a4ly8gltlx2irkdj20ro0rogm3.jpg?KID=imgbed,tva&Expires=1753959517&ssig=0sH%2FMKdfMi",https://wx1.sinaimg.cn/orj480/3fbdd3a4ly8gltlx2irkdj20ro0rogm3.jpg,9,0,False,-1,,
7472390026,dyj1950,f,1950-12-14  射手座,福建 厦门,,,2020-06-19,信用较好,1309,44,99,,https://m.weibo.cn/u/7472390026?,"https://tvax2.sinaimg.cn/crop.0.0.132.132.180/0089HnZMly4gfxqiuhjs3j303o03omwz.jpg?KID=imgbed,tva&Expires=1753959521&ssig=AoylmDT514",https://wx2.sinaimg.cn/orj480/0089HnZMly4gfxqiuhjs3j303o03omwz.jpg,0,0,False,-1,,
7563934970,桃葵君,f,2010-07-13  巨蟹座,北京,,,2021-02-11,信用较好,382,1,755,,https://m.weibo.cn/u/7563934970?,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/008fTv18ly8hh6fluu0eej30u00u0q5h.jpg?KID=imgbed,tva&Expires=1753959523&ssig=TK1R0qva1F",https://wx1.sinaimg.cn/orj480/008fTv18ly8hh6fluu0eej30u00u0q5h.jpg,0,0,False,-1,,
6826396299,木尧呢,f,双子座,湖南,中南大学,中南大学,2018-11-07,信用较好,28,144000,4375,你好，欢迎来到我的草台班子🏄‍♀️  📚独居女孩👧的日常  🎓愿你有美好的一生,https://m.weibo.cn/u/6826396299?,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/007rYRw7ly8hn1df2fcwej30u00u0dh4.jpg?KID=imgbed,tva&Expires=1753959525&ssig=g0v6a8U8zv",https://wx2.sinaimg.cn/orj480/007rYRw7ly8hn1df2fcwej30u00u0dh4.jpg,1,6,False,-1,,
2100248941,Murdock-BAR-MC骑士,m,11-23  射手座,山东,,,2011-04-22,信用较好,1235,410,284,球迷,https://m.weibo.cn/u/2100248941?,"https://tva4.sinaimg.cn/crop.0.0.180.180.180/7d2f416djw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1753959527&ssig=4Pto%2BnsWD0",https://ww4.sinaimg.cn/orj480/7d2f416djw1e8qgp5bmzyj2050050aa8.jpg,35,0,False,-1,,
5809974324,倔犟fanfan,f,双鱼座,其他,,,2015-12-27,信用极好,4259,1565,507,像囧囧菇学习，韩语，英语，剪辑，减肥，不达标，不改简介!,https://m.weibo.cn/u/5809974324?,"https://tvax2.sinaimg.cn/crop.0.0.664.664.180/006lc3Jily8g204blotl2j30ig0igab1.jpg?KID=imgbed,tva&Expires=1753959529&ssig=TDWDiNEm91",https://wx2.sinaimg.cn/orj480/006lc3Jily8g204blotl2j30ig0igab1.jpg,31,4,False,-1,,
6047269905,红色西红柿君,m,,湖南 长沙,,,2016-10-17,信用一般,33,10,89,,https://m.weibo.cn/u/6047269905?,"https://tvax3.sinaimg.cn/crop.0.0.300.300.180/006BfJ9nly8h4d8kdk8czj308c08cwes.jpg?KID=imgbed,tva&Expires=1753959531&ssig=8ypR6lxgQs",https://wx3.sinaimg.cn/orj480/006BfJ9nly8h4d8kdk8czj308c08cwes.jpg,5,0,False,-1,,
2995236620,吴胖嬷,f,01-14  摩羯座,海外 其他,,,2012-09-09,信用较好,1840,124,558,胖是一个命题,https://m.weibo.cn/u/2995236620?,"https://tva2.sinaimg.cn/crop.0.0.1080.1080.180/b287af0cjw8ejmj8h7dlhj20u00u0q4j.jpg?KID=imgbed,tva&Expires=1753959533&ssig=YbqL1Nnavw",https://ww2.sinaimg.cn/orj480/b287af0cjw8ejmj8h7dlhj20u00u0q4j.jpg,27,0,False,-1,,
6778152484,HollyShltOvO,f,1955-10-10  天秤座,海外 菲律宾,,,2018-10-18,信用一般,1126,21,31,,https://m.weibo.cn/u/6778152484?,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/007oIr64ly8g7bkclmoktj30e80e8q3b.jpg?KID=imgbed,tva&Expires=1753959537&ssig=QwfBY2YVr1",https://wx3.sinaimg.cn/orj480/007oIr64ly8g7bkclmoktj30e80e8q3b.jpg,4,0,False,-1,,
6362043923,崝_青山,f,天蝎座,河北,,,2017-09-06,信用较好,4608,1163,427,佛系散粉,https://m.weibo.cn/u/6362043923?,"https://tvax1.sinaimg.cn/crop.0.0.1023.1023.180/006WyufFly8hkuks8k6s3j30sg0sf0vv.jpg?KID=imgbed,tva&Expires=1753959539&ssig=Vvlhr1l0Xv",https://wx1.sinaimg.cn/orj480/006WyufFly8hkuks8k6s3j30sg0sf0vv.jpg,4,6,False,-1,,
2144122092,黄金猪敦敦,f,2003-05-13  金牛座,其他,,JINHIT,2014-09-04,信用较好,11662,330,2523,春天快来吧,https://m.weibo.cn/u/2144122092?,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/7fccb4ecly8hi4mas1doij20u00u00v0.jpg?KID=imgbed,tva&Expires=1753959541&ssig=B41%2BU9BG45",https://wx1.sinaimg.cn/orj480/7fccb4ecly8hi4mas1doij20u00u00v0.jpg,23,1,False,-1,,
5062035021,黑黑宣你-,f,1994-11-11  天蝎座,江西 上饶,,,2014-03-08,信用较好,107,56,92,,https://m.weibo.cn/u/5062035021?,"https://tva2.sinaimg.cn/crop.0.0.752.752.180/005wzMy9jw8eobr1f354uj30kw0kxab6.jpg?KID=imgbed,tva&Expires=1753959543&ssig=yP81lm3k5R",https://ww2.sinaimg.cn/orj480/005wzMy9jw8eobr1f354uj30kw0kxab6.jpg,14,0,False,-1,,
6294351751,笔未成,f,,其他,,,2017-06-23,信用一般,209,43,374,喜欢写作，在学习心理咨询,https://m.weibo.cn/u/6294351751?,"https://tvax2.sinaimg.cn/crop.0.0.996.996.180/006RYsqrly8gc6oykzo10j30ro0rodjf.jpg?KID=imgbed,tva&Expires=1753959545&ssig=MJvw8RsCDD",https://wx2.sinaimg.cn/orj480/006RYsqrly8gc6oykzo10j30ro0rodjf.jpg,0,0,False,-1,,
2291134681,哥的冷漠万人敬仰啊,m,,河北 石家庄,河北师范大学,,2011-08-07,信用较好,68,25,411,,https://m.weibo.cn/u/2291134681?,"https://tvax2.sinaimg.cn/crop.0.0.996.996.180/888ff0d9ly8gqq7cwl4p3j20ro0ro3zu.jpg?KID=imgbed,tva&Expires=1753959547&ssig=PSmsqzHMUq",https://wx2.sinaimg.cn/orj480/888ff0d9ly8gqq7cwl4p3j20ro0ro3zu.jpg,4,0,False,-1,,
6577292384,舟逝余生_,m,2000-11-08  天蝎座,澳门,山东财经大学,,2018-06-18,信用较好,148,280,1015,君子豹变,https://m.weibo.cn/u/6577292384?,"https://tvax2.sinaimg.cn/crop.0.0.840.840.180/007b7Ed2ly8i2p7h0edlrj30nc0ncq4t.jpg?KID=imgbed,tva&Expires=1753959549&ssig=hZ94cVduCA",https://wx2.sinaimg.cn/orj480/007b7Ed2ly8i2p7h0edlrj30nc0ncq4t.jpg,6,5,False,-1,,
1741884345,摄影师周仰,f,,上海,上海外国语大学,自由撰稿人,2010-08-02,信用较好,12956,1836,519,,https://m.weibo.cn/u/1741884345?,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/67d30bb9ly8hf0uqgsgw3j20u00u07dv.jpg?KID=imgbed,tva&Expires=1753959550&ssig=LGkOoLbapb",https://wx1.sinaimg.cn/orj480/67d30bb9ly8hf0uqgsgw3j20u00u07dv.jpg,23,1,False,-1,,
5940113527,我们向着青春出发,m,1996-05-28  双子座,湖北 武汉,武汉大学,国有企业,2016-05-28,信用较好,2080,382,13,舒心生活，快乐工作，兴趣博发，浪漫人生，唯美世界，点滴生活记录心声！！！,https://m.weibo.cn/u/5940113527?,"https://tvax3.sinaimg.cn/crop.0.0.750.750.180/006u06SHly8hnvj0x4tv9j30ku0kut9u.jpg?KID=imgbed,tva&Expires=1753959552&ssig=nC2cpbXGbk",https://wx3.sinaimg.cn/orj480/006u06SHly8hnvj0x4tv9j30ku0kut9u.jpg,4,0,False,-1,,
5368264889,蓝莓甜甜切,m,2000-03-30  白羊座,上海 浦东新区,,,2014-11-12,信用较好,605,198,1366,阴阳师吐槽bb碎碎念，鬼切大激推！！ 职业模特➕coser➕自由摄影师  欢迎扩列！！,https://m.weibo.cn/u/5368264889?,"https://tvax2.sinaimg.cn/crop.0.0.658.658.180/005RiGVzly8h96wsfrw41j30ia0iaaao.jpg?KID=imgbed,tva&Expires=1753959554&ssig=pl1u60Lis3",https://wx2.sinaimg.cn/orj480/005RiGVzly8h96wsfrw41j30ia0iaaao.jpg,14,6,False,-1,,
6438817738,Q从从和Q敢敢的废话真多,f,2017-12-29  摩羯座,山西 运城,,,2017-12-29,信用较好,1292,198,672,不破不立,https://m.weibo.cn/u/6438817738?,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/0071KCD0ly8hkvete2ki8j30u00u0ac9.jpg?KID=imgbed,tva&Expires=1753959558&ssig=Q%2BHJVmEe%2BJ",https://wx2.sinaimg.cn/orj480/0071KCD0ly8hkvete2ki8j30u00u0ac9.jpg,20,1,False,-1,,
5538112207,Super_LuIu,m,1997-02-14  水瓶座,海外,,,2015-02-28,信用较好,230,736,853,Planet Ocean,https://m.weibo.cn/u/5538112207?,"https://tvax2.sinaimg.cn/crop.0.0.1002.1002.180/0062NlYrly8g4nlmdch3kj30ru0run0m.jpg?KID=imgbed,tva&Expires=1753959560&ssig=D5utqxh%2B8J",https://wx2.sinaimg.cn/orj480/0062NlYrly8g4nlmdch3kj30ru0run0m.jpg,31,5,False,-1,,
7335851264,瓦搭西大麻瓜,f,1983-10-29  天蝎座,其他,,,2019-11-11,信用较好,3796,132,262,五吨重饺子,https://m.weibo.cn/u/7335851264?,"https://tvax4.sinaimg.cn/crop.0.0.600.600.180/0080su1Gly8i1htyrrpa2j30go0godg6.jpg?KID=imgbed,tva&Expires=1753959562&ssig=ixwVEuMXwP",https://wx4.sinaimg.cn/orj480/0080su1Gly8i1htyrrpa2j30go0godg6.jpg,0,3,False,-1,,
2168201692,kkssbyxiao_173_481,m,,江苏 常州,,,2011-08-20,信用较好,141,20,445,,https://m.weibo.cn/u/2168201692?,"https://tvax1.sinaimg.cn/default/images/default_avatar_male_180.gif?KID=imgbed,tva&Expires=1753959564&ssig=nsufgurYw%2B",https://ss1.sinaimg.cn/orj480/default_avatar_male_180&690,4,1,False,-1,,
2739134804,陈曦骏,m,1987-05-09  金牛座,上海,佳木斯市第二中学,,2012-06-10,信用极好,6516,1149000,395,自是古贤因发愤 非关诗道可穷人,https://m.weibo.cn/u/2739134804?,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/a343e154ly8hz657jhzsqj20u00u00un.jpg?KID=imgbed,tva&Expires=1753959566&ssig=SPGYhqWMcw",https://wx3.sinaimg.cn/orj480/a343e154ly8hz657jhzsqj20u00u00un.jpg,21,8,True,0,人文艺术博主 第六季中国诗词大会冠军,
5824087865,Charonnnnnnnn_,f,摩羯座,北京,,,2016-01-08,信用较好,3275,85,577,不想说什么,https://m.weibo.cn/u/5824087865?,"https://tvax1.sinaimg.cn/crop.0.0.446.446.180/006m9hj3ly8h6m6u1k95qj30ce0ceglt.jpg?KID=imgbed,tva&Expires=1753959567&ssig=yDv696cqti",https://wx1.sinaimg.cn/orj480/006m9hj3ly8h6m6u1k95qj30ce0ceglt.jpg,24,1,False,-1,,
1639421624,啊雯要热爱生活,f,1993-06-02  双子座,重庆,西南财经大学,,2012-09-27,信用较好,7,131,298,我每天都在干些啥呀,https://m.weibo.cn/u/1639421624?,"https://tvax3.sinaimg.cn/crop.0.0.664.664.180/61b796b8ly8gby9hft041j20ig0ig753.jpg?KID=imgbed,tva&Expires=1753959571&ssig=Hl1vzm56CM",https://wx3.sinaimg.cn/orj480/61b796b8ly8gby9hft041j20ig0ig753.jpg,14,0,False,-1,,
6082085299,DOGE_必须的必,m,金牛座,海外,,,2016-12-12,信用较好,1624,1012,321,以太｜狗狗｜meme｜学习笔记｜coin工具 数据 项目解读 知无不言——防止走丢：@DOGE_学霸火,https://m.weibo.cn/u/6082085299?,"https://tvax3.sinaimg.cn/crop.0.0.826.826.180/006DBOdZly8gqet9xx6yfj30mz0mz7ny.jpg?KID=imgbed,tva&Expires=1753959573&ssig=R%2FVe32U1xt",https://wx3.sinaimg.cn/orj480/006DBOdZly8gqet9xx6yfj30mz0mz7ny.jpg,2,4,False,-1,,
1778681365,沉沙成洲,f,摩羯座,海外 法国,,,2010-07-19,信用较好,4283,467,158,“心寂寂，念休休，沉沙无意却成洲”,https://m.weibo.cn/u/1778681365?,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/6a048615ly8fvbj62nwyjj20e80e83ym.jpg?KID=imgbed,tva&Expires=1753959574&ssig=oc%2BTVY1Gsr",https://wx1.sinaimg.cn/orj480/6a048615ly8fvbj62nwyjj20e80e83ym.jpg,37,5,False,200,,
2826577202,AbsoluteJean,f,1995-05-16  金牛座,海外 美国,,,2012-06-07,信用极好,804,4449,311,自娱自乐,https://m.weibo.cn/u/2826577202?,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/a87a2532ly8fyh8gzdgjej20e80e8glx.jpg?KID=imgbed,tva&Expires=1753959578&ssig=nYzpnrkufY",https://wx4.sinaimg.cn/orj480/a87a2532ly8fyh8gzdgjej20e80e8glx.jpg,14,6,False,-1,,
6976185942,来自电波,f,摩羯座,其他,中国佛学院,,2019-01-28,信用极好,18004,1330,486,伏黑惠💚土方十四郎🖤 惠嬷|土嬷|本质黑发酷哥嬷| ❌咒除惠右外一切blcp，魂同理 蚣蚣 实体人粉丝（fucklife）,https://m.weibo.cn/u/6976185942?,"https://tvax4.sinaimg.cn/crop.0.0.518.518.180/007C7mE6ly8i3acy5k2ulj30ee0ee3yx.jpg?KID=imgbed,tva&Expires=1753959580&ssig=h2r07rUN6k",https://wx4.sinaimg.cn/orj480/007C7mE6ly8i3acy5k2ulj30ee0ee3yx.jpg,4,6,True,0,动漫博主,
5943646359,赤颜游戏,f,,四川 成都,,,2016-06-01,信用较好,1758,90,35,0.1折手游 sy.kp27.com,https://m.weibo.cn/u/5943646359?,"https://tvax4.sinaimg.cn/crop.0.0.700.700.180/006ueVVRly8hq6ty9ts8gj30jg0jgglw.jpg?KID=imgbed,tva&Expires=1753959582&ssig=DvESI2GlIi",https://wx4.sinaimg.cn/orj480/006ueVVRly8hq6ty9ts8gj30jg0jgglw.jpg,9,8,False,-1,,
6504347206,真的是个爱哭鬼,m,,其他,,我很想你,2018-03-10,信用较好,880,31,36,眼泪哭干的时候就好起来了,https://m.weibo.cn/u/6504347206?,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/0076bzPUly8huwv8dqd9mj30e80e80t4.jpg?KID=imgbed,tva&Expires=1753959584&ssig=H90dImraEc",https://wx2.sinaimg.cn/orj480/0076bzPUly8huwv8dqd9mj30e80e80t4.jpg,4,0,False,-1,,
2617076697,卖萌的小爪子,m,1989-10-11  天秤座,江苏,盐城工学院,,2012-02-14,信用较好,5602,260,278,永远支持穆里尼奥！,https://m.weibo.cn/u/2617076697?,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/9bfd6bd9ly8hqw89fwcbaj20u00u0tdl.jpg?KID=imgbed,tva&Expires=1753959586&ssig=FD56waumIg",https://wx3.sinaimg.cn/orj480/9bfd6bd9ly8hqw89fwcbaj20u00u0tdl.jpg,9,4,False,-1,,
