用户id,昵称,性别,生日,所在地,学习经历,公司,注册时间,阳光信用,微博数,粉丝数,关注数,简介,主页,头像,高清头像,微博等级,会员等级,是否认证,认证类型,认证信息,上次记录微博信息
1654672390,墨然书成-,f,02-08  水瓶座,山东 烟台,上海海事大学,,2011-02-23,信用较好,6382,596,259,拜可菲女友,https://m.weibo.cn/u/1654672390?,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/62a04c06ly8hb6hlzv6dnj20e80e8wfo.jpg?KID=imgbed,tva&Expires=1753698611&ssig=lZOFE%2FhmkD",https://wx4.sinaimg.cn/orj480/62a04c06ly8hb6hlzv6dnj20e80e8wfo.jpg,14,6,False,-1,,
6016237887,fackthisnameshite,f,1900-04-04  白羊座,其他,,,2016-10-11,信用较好,750,40,617,suck it and see,https://m.weibo.cn/u/6016237887?,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/006z9wiXly8gtcqn77ms5j30u00u0taa.jpg?KID=imgbed,tva&Expires=1753698612&ssig=33QacckR9T",https://wx2.sinaimg.cn/orj480/006z9wiXly8gtcqn77ms5j30u00u0taa.jpg,4,1,False,-1,,
5304303118,拉电线预备工,f,双子座,其他,,,2014-09-21,信用较好,936,4,56,学习强国,https://m.weibo.cn/u/5304303118?,"https://tvax1.sinaimg.cn/crop.0.0.1000.1000.180/005MYjy6ly8i0v3ax7a8dj30rs0rtgmq.jpg?KID=imgbed,tva&Expires=1753698614&ssig=l25osWj975",https://wx1.sinaimg.cn/orj480/005MYjy6ly8i0v3ax7a8dj30rs0rtgmq.jpg,4,1,False,-1,,
5907404410,陌上那少年,f,1996-12-16  射手座,河南 平顶山,,,2016-04-24,信用较好,965,107,493,追星ing,https://m.weibo.cn/u/5907404410?,"https://tvax3.sinaimg.cn/crop.0.0.996.996.180/006rMRKily8gtolymnjo9j60ro0ro42302.jpg?KID=imgbed,tva&Expires=1753698616&ssig=Hcx0t%2BTvNG",https://wx3.sinaimg.cn/orj480/006rMRKily8gtolymnjo9j60ro0ro42302.jpg,9,3,False,-1,,
6416794393,东山岛暖岛海景美宿,f,,福建 漳州,,,2017-11-25,信用较好,1282,3135,250,东山岛旅行路线规划咨询，民宿整合托管经营及预定18559791881,https://m.weibo.cn/u/6416794393?,"https://tvax4.sinaimg.cn/crop.0.0.720.720.180/0070gdlLly8h3k57l7ykhj30k00k00t2.jpg?KID=imgbed,tva&Expires=1753698617&ssig=pEVVx626th",https://wx4.sinaimg.cn/orj480/0070gdlLly8h3k57l7ykhj30k00k00t2.jpg,9,6,False,-1,,
5130096688,Nnnnnellllll,f,1995-06-20  双子座,山东 潍坊,华中农业大学,,2014-05-03,信用较好,1086,107,65,纵豆蔻词工，青楼梦好，难赋深情,https://m.weibo.cn/u/5130096688?,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/005BbmuYly8hetgdzwfevj30e80e8dgn.jpg?KID=imgbed,tva&Expires=1753698619&ssig=KOVmfY4Z3K",https://wx2.sinaimg.cn/orj480/005BbmuYly8hetgdzwfevj30e80e8dgn.jpg,33,0,False,-1,,
5118684062,Aka_lubabe,f,1998-09-26  天秤座,山东 青岛,,,2014-04-21,信用较好,4285,1098,1719,内在有力量时外在才会变的柔软,https://m.weibo.cn/u/5118684062?,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/005Aptymly8hqonzdwlbdj30e80e8q40.jpg?KID=imgbed,tva&Expires=1753698621&ssig=s71W9v9iT1",https://wx1.sinaimg.cn/orj480/005Aptymly8hqonzdwlbdj30e80e8q40.jpg,31,1,False,-1,,
6819360389,孤陌未央,m,1985-05-04  金牛座,山东,北京大学,智慧生活部,2018-11-04,信用极好,2366,6399,1062,本博宗旨是：通过精美的视频和图片传播积极的、健康的、催人奋进的、给人力量的、充满希望的正能量。,https://m.weibo.cn/u/6819360389?,"https://tvax1.sinaimg.cn/crop.0.0.996.996.180/007rvl9Hly8g86ij4dwdcj30ro0rojwu.jpg?KID=imgbed,tva&Expires=1753698622&ssig=pmNLf3oQ1P",https://wx1.sinaimg.cn/orj480/007rvl9Hly8g86ij4dwdcj30ro0rojwu.jpg,20,6,True,0,头条文章作者,
6693342853,qita21ha,f,,贵州 毕节,,,2018-09-11,信用较好,636,21,68,　　都对，但都不打动我。,https://m.weibo.cn/u/6693342853?,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/007iYAeNly8gekt5sdbtnj30e80e83yw.jpg?KID=imgbed,tva&Expires=1753698624&ssig=usEUtXn3YC",https://wx3.sinaimg.cn/orj480/007iYAeNly8gekt5sdbtnj30e80e83yw.jpg,4,0,False,-1,,
3850478990,纸坨坨坨,f,1993-08-30  处女座,湖北 武汉,华中科技大学,,2013-10-13,信用极好,2959,184,181,静若脱兔，动若疯狗,https://m.weibo.cn/u/3850478990?,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/e581a58ely8hf2h6qmgb8j20u00u0wh6.jpg?KID=imgbed,tva&Expires=1753698625&ssig=X5Az2r234R",https://wx1.sinaimg.cn/orj480/e581a58ely8hf2h6qmgb8j20u00u0wh6.jpg,35,4,False,220,,
5702626405,素万乳胶枕微博,m,,山东,,芳妍美妆国际养生会所,2015-09-13,信用一般,49,43,296,内心柔软，外表强大，强颜欢笑不如随心所欲,https://m.weibo.cn/u/5702626405?,"https://tvax1.sinaimg.cn/crop.0.2.750.750.180/006dVDDfly8fjxzkgpms4j30ku0kz75t.jpg?KID=imgbed,tva&Expires=1753698627&ssig=v%2FWZN2nwHN",https://wx1.sinaimg.cn/orj480/006dVDDfly8fjxzkgpms4j30ku0kz75t.jpg,9,4,False,-1,,
7441150776,暴击暴击快暴击,f,1997-07-07  巨蟹座,其他,,,2020-04-22,信用较好,128,1,77,自言自语一级选手 不要关注俺(∩ᄑ_ᄑ)⊃,https://m.weibo.cn/u/7441150776?,"https://tvax3.sinaimg.cn/crop.0.0.270.270.180/0087AjeUly8gymd2cgjlmj307i07i74a.jpg?KID=imgbed,tva&Expires=1753698629&ssig=HP%2FaMaIkEc",https://wx3.sinaimg.cn/orj480/0087AjeUly8gymd2cgjlmj307i07i74a.jpg,0,1,False,-1,,
3276322325,三晋颍人5,m,,其他,,,2013-05-05,信用较好,2322,175,666,,https://m.weibo.cn/u/3276322325?,"https://tva4.sinaimg.cn/crop.0.0.180.180.180/c348b615jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1753698631&ssig=pNmu0SHDVV",https://ww4.sinaimg.cn/orj480/c348b615jw1e8qgp5bmzyj2050050aa8.jpg,31,0,False,-1,,
5518450757,嘉恩大姐姐,f,,河南 南阳,,学校,2015-02-13,信用较好,230,109,888,我在等，某个人。,https://m.weibo.cn/u/5518450757?,"https://tva1.sinaimg.cn/crop.0.0.664.664.180/0061sR8hjw8f9m6avye90j30ig0igabl.jpg?KID=imgbed,tva&Expires=1753698632&ssig=XMMJHbf82W",https://ww1.sinaimg.cn/orj480/0061sR8hjw8f9m6avye90j30ig0igabl.jpg,4,1,False,-1,,
2785786714,天一定助自助者,m,,上海 闵行区,,,2012-04-28,信用较好,607,91,94,专注,https://m.weibo.cn/u/2785786714?,"https://tva1.sinaimg.cn/crop.0.0.180.180.180/a60bbb5ajw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1753698634&ssig=sAelxGr6Lt",https://ww1.sinaimg.cn/orj480/a60bbb5ajw1e8qgp5bmzyj2050050aa8.jpg,32,0,False,-1,,
5626084590,z悦悦不忘,f,2001-01-28  水瓶座,四川,成都信息工程大学,,2015-06-07,信用较好,580,52000,136,美丽自信大方优雅的福建女人,https://m.weibo.cn/u/5626084590?,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/0068KtBQly8ht95yrsl9aj30e80e8jrz.jpg?KID=imgbed,tva&Expires=1753698636&ssig=BKYO8jRvlc",https://wx1.sinaimg.cn/orj480/0068KtBQly8ht95yrsl9aj30e80e8jrz.jpg,8,6,True,0,时尚博主 微博原创视频博主,
5050306792,星期八的晨曦,m,1989-04-14  白羊座,其他,,,2014-02-25,信用较好,977,124,56,,https://m.weibo.cn/u/5050306792?,"https://tvax2.sinaimg.cn/crop.0.0.1079.1079.180/005vMzvaly8hlouhijkj5j30u00tzaev.jpg?KID=imgbed,tva&Expires=1753698637&ssig=kP58H%2BfqDf",https://wx2.sinaimg.cn/orj480/005vMzvaly8hlouhijkj5j30u00tzaev.jpg,29,0,False,-1,,
1453218670,hxitan008,m,水瓶座,广东 深圳,广东高要宋隆白土中心小学,深圳中集专用车有限公司,2010-03-23,信用极好,10690,264,998,感谢有你，感谢新浪微博，大家多多关注 逛逛小店,https://m.weibo.cn/u/1453218670?,"https://tvax2.sinaimg.cn/crop.0.0.996.996.180/569e5b6ely8gtwk0hio31j20ro0roq7l.jpg?KID=imgbed,tva&Expires=1753698639&ssig=qetWqLwDPc",https://wx2.sinaimg.cn/orj480/569e5b6ely8gtwk0hio31j20ro0roq7l.jpg,12,1,True,0,深圳中集专用车公司 职员,
6545693003,简境官微,f,,其他,,,,,501,127000,59,快乐的“打工人”长期更新公司美食，甜点，烘焙，公司日常，不定期发布抽奖福利,https://m.weibo.cn/u/6545693003?,"https://tvax3.sinaimg.cn/crop.0.0.828.828.180/0078Z3LBly8gh1swq3q8vj30n00n0tad.jpg?KID=imgbed,tva&Expires=1753698640&ssig=IgfVh3vq4z",https://wx3.sinaimg.cn/orj480/0078Z3LBly8gh1swq3q8vj30n00n0tad.jpg,4,6,True,2,洗碗机专用洗涤剂,
7557648668,钮祜禄暴富,f,天秤座,其他,,,2021-01-30,信用较好,759,55,164,在路过的全世界找寻你,https://m.weibo.cn/u/7557648668?,"https://tvax3.sinaimg.cn/crop.0.0.996.996.180/008ft7Faly8h14ejuitvvj30ro0romz1.jpg?KID=imgbed,tva&Expires=1753698642&ssig=mz%2B504l2kc",https://wx3.sinaimg.cn/orj480/008ft7Faly8h14ejuitvvj30ro0romz1.jpg,0,0,False,-1,,
5564759592,用户5564759592,m,,河北,,,2015-03-20,信用较好,15,8,74,,https://m.weibo.cn/u/5564759592?,"https://tvax1.sinaimg.cn/default/images/default_avatar_male_180.gif?KID=imgbed,tva&Expires=1753698644&ssig=TDfy9dAb%2FY",https://ss1.sinaimg.cn/orj480/default_avatar_male_180&690,4,0,False,-1,,
5729660305,Tayvic,f,双子座,重庆 九龙坡区,,,2015-10-17,信用较好,2738,122,408,,https://m.weibo.cn/u/5729660305?,"https://tvax2.sinaimg.cn/crop.0.0.961.961.180/006fL4nTly8hzz8lqpg64j30qp0qpdk9.jpg?KID=imgbed,tva&Expires=1753698646&ssig=nXl1%2BuskX6",https://wx2.sinaimg.cn/orj480/006fL4nTly8hzz8lqpg64j30qp0qpdk9.jpg,9,6,False,-1,,
5225175134,四七-四七,f,1994-12-16  射手座,海外 美国,,,2014-07-20,信用极好,662,1465,281,好好生活 努力健身 努力做音乐 🎵DJ/music producer  现在美国旧金山读研究生 major：composition  and music theory /,https://m.weibo.cn/u/5225175134?,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/005HCiKily8g9a972lgkyj30u00u0779.jpg?KID=imgbed,tva&Expires=1753698647&ssig=ncwZK6Pkrd",https://wx4.sinaimg.cn/orj480/005HCiKily8g9a972lgkyj30u00u0779.jpg,32,1,False,-1,,
6022006301,用户6022006301,m,,其他,,,2016-09-09,信用较好,504,23,11,,https://m.weibo.cn/u/6022006301?,"https://tvax1.sinaimg.cn/default/images/default_avatar_male_180.gif?KID=imgbed,tva&Expires=1753698649&ssig=%2BUYROY1SVC",https://ss1.sinaimg.cn/orj480/default_avatar_male_180&690,4,0,False,-1,,
7287784074,野马共和,m,天秤座,河南 郑州,,,2019-08-21,信用较好,4162,326000,69,不知名撰稿人，公号@野马Pro,https://m.weibo.cn/u/7287784074?,"https://tvax3.sinaimg.cn/crop.0.0.1002.1002.180/007XcNyqly8g67p589yudj30ru0rujs8.jpg?KID=imgbed,tva&Expires=1753698651&ssig=1NGcIg%2B93W",https://wx3.sinaimg.cn/orj480/007XcNyqly8g67p589yudj30ru0rujs8.jpg,4,2,True,0,微博原创视频博主,
6968621321,用户6968621321,f,1990-10-14  天秤座,陕西,,,2019-01-21,信用较好,51,9,265,,https://m.weibo.cn/u/6968621321?,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/007BBCK5ly8hhq0a3i5joj30u00u042v.jpg?KID=imgbed,tva&Expires=1753698652&ssig=TPJutMc06C",https://wx3.sinaimg.cn/orj480/007BBCK5ly8hhq0a3i5joj30u00u042v.jpg,4,0,False,-1,,
5761015740,追光女孩520,f,射手座,北京,北京体育大学,,2015-11-15,信用较好,177,80000,52,出健身课到老的一群人 拍遍歌坛的健身课！,https://m.weibo.cn/u/5761015740?,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/006hSDmIly8hexngww7zuj30u00u0abd.jpg?KID=imgbed,tva&Expires=1753698654&ssig=qxQ4cRuwEn",https://wx1.sinaimg.cn/orj480/006hSDmIly8hexngww7zuj30u00u0abd.jpg,4,1,True,0,体育博主,
5350844977,她姓xue-,f,1994-11-09  天蝎座,海外 美国,,,2014-10-30,信用较好,242,215,198,“百事可乐 万事芬达 心情雪碧 一周七喜”,https://m.weibo.cn/u/5350844977?,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/005Q7Bdfly8gspu15fpbwj30u00u0tdf.jpg?KID=imgbed,tva&Expires=1753698656&ssig=MWfKQKSV5d",https://wx2.sinaimg.cn/orj480/005Q7Bdfly8gspu15fpbwj30u00u0tdf.jpg,9,0,False,-1,,
2742474472,耶大戈,m,处女座,广东 深圳,韶关学院韶州师范分院,,2012-03-18,信用较好,168,203,153,找空间,https://m.weibo.cn/u/2742474472?,"https://tvax1.sinaimg.cn/crop.0.0.600.600.180/a376d6e8ly8hm25w4ig14j20go0godhc.jpg?KID=imgbed,tva&Expires=1753698658&ssig=DHC1y0eLlV",https://wx1.sinaimg.cn/orj480/a376d6e8ly8hm25w4ig14j20go0godhc.jpg,9,0,False,-1,,
6089232153,haly哈妮,f,双子座,海南 三亚,,,2016-12-19,信用较好,459,53,270,简单就好,https://m.weibo.cn/u/6089232153?,"https://tvax3.sinaimg.cn/crop.0.0.996.996.180/006E5NrPly8glj0mo5b0pj30ro0romzg.jpg?KID=imgbed,tva&Expires=1753698660&ssig=E5gVfPoCap",https://wx3.sinaimg.cn/orj480/006E5NrPly8glj0mo5b0pj30ro0romzg.jpg,4,0,False,-1,,
5688394610,第三人称_Gary,m,,河南,西南政法大学,,2015-08-27,信用较好,391,1125,193,Peace and love,https://m.weibo.cn/u/5688394610?,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/006cXVialy8hiv7ml1ajxj30e80e8aan.jpg?KID=imgbed,tva&Expires=1753698661&ssig=%2BcbS1obi07",https://wx2.sinaimg.cn/orj480/006cXVialy8hiv7ml1ajxj30e80e8aan.jpg,2,1,False,-1,,
1905374727,看见的-看不见了,f,,四川 宜宾,,,2010-12-28,信用较好,7479,747,879,,https://m.weibo.cn/u/1905374727?,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/7191b607ly8hkkcksxo1pj20u00u0gnl.jpg?KID=imgbed,tva&Expires=1753698663&ssig=nWTEKn40lV",https://wx2.sinaimg.cn/orj480/7191b607ly8hkkcksxo1pj20u00u0gnl.jpg,30,1,False,-1,,
7647734180,丝路跨境,m,1992-12-16  射手座,北京 东城区,,,2021-07-15,信用一般,4,1,30,,https://m.weibo.cn/u/7647734180?,"https://tvax1.sinaimg.cn/crop.99.159.885.885.180/008lz71ily8gt29sgaclgj30u00u0wg6.jpg?KID=imgbed,tva&Expires=1753698665&ssig=Yic7Ajgd8g",https://wx1.sinaimg.cn/orj480/008lz71ily8gt29sgaclgj30u00u0wg6.jpg,0,0,False,-1,,
1875349803,深秋de雷鸣,m,,河南 郑州,,,2012-08-08,信用极好,472,62,279,,https://m.weibo.cn/u/1875349803?,"https://tva4.sinaimg.cn/crop.0.0.180.180.180/6fc7912bjw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1753698666&ssig=cINmniWG1j",https://ww4.sinaimg.cn/orj480/6fc7912bjw1e8qgp5bmzyj2050050aa8.jpg,14,0,False,-1,,
5034922534,l小八l,f,1998-04-09  白羊座,辽宁 辽阳,,,2014-02-12,信用较好,913,99,799,,https://m.weibo.cn/u/5034922534?,"https://tvax1.sinaimg.cn/crop.0.0.1002.1002.180/005uK1lYly8fnb93kncm5j30ru0rut9h.jpg?KID=imgbed,tva&Expires=1753698668&ssig=gpgFrErgp2",https://wx1.sinaimg.cn/orj480/005uK1lYly8fnb93kncm5j30ru0rut9h.jpg,14,1,False,-1,,
2813060042,-filixs,m,,西藏 昌都,,,2012-05-25,信用较好,34,74,189,男的。,https://m.weibo.cn/u/2813060042?,"https://tva2.sinaimg.cn/crop.0.0.1242.1242.180/a7abe3cajw8ezgy4zwtcrj20yi0yiwh4.jpg?KID=imgbed,tva&Expires=1753698670&ssig=vvzsLxAYni",https://ww2.sinaimg.cn/orj480/a7abe3cajw8ezgy4zwtcrj20yi0yiwh4.jpg,15,0,False,-1,,
5854939525,傻啦酷酷棋,f,2002-08-29  处女座,北京 西城区,,,2016-02-13,信用较好,1194,523,422,但行好事 莫问前程,https://m.weibo.cn/u/5854939525?,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/006oeJetly8hx7wz0uv20j30e80e8dgk.jpg?KID=imgbed,tva&Expires=1753698671&ssig=9lWdRCH3th",https://wx4.sinaimg.cn/orj480/006oeJetly8hx7wz0uv20j30e80e8dgk.jpg,14,1,False,-1,,
5844137891,CAIN_H_,m,2001-01-17  摩羯座,其他,,,2016-01-29,信用较好,213,134,127,getting better,https://m.weibo.cn/u/5844137891?,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/006nvpezly8hk21o9dkz8j30u00u0wi6.jpg?KID=imgbed,tva&Expires=1753698673&ssig=EJ9zw37Yjw",https://wx3.sinaimg.cn/orj480/006nvpezly8hk21o9dkz8j30u00u0wi6.jpg,9,1,False,-1,,
1944071721,Lemonselfless,f,1994-07-19  巨蟹座,其他,,,2011-01-31,信用较好,2697,59,627,🚶🏻‍♀️keep walking,https://m.weibo.cn/u/1944071721?,"https://tvax1.sinaimg.cn/crop.0.0.996.996.180/73e02e29ly8fpihgwyxl2j20ro0ro77t.jpg?KID=imgbed,tva&Expires=1753698675&ssig=Ft23pHP91E",https://wx1.sinaimg.cn/orj480/73e02e29ly8fpihgwyxl2j20ro0ro77t.jpg,36,2,False,-1,,
7682267393,其实我还叫罗书全,m,,香港 其他,香港城市大学,,2021-08-26,信用较好,109,18,130,在香港生活了7年的老港漂 🇭🇰,https://m.weibo.cn/u/7682267393?,"https://tvax1.sinaimg.cn/crop.0.31.1011.1011.180/008nU0GBly8h5jzg1hsspj30s30tu40a.jpg?KID=imgbed,tva&Expires=1753698676&ssig=iX8dVoVah2",https://wx1.sinaimg.cn/orj480/008nU0GBly8h5jzg1hsspj30s30tu40a.jpg,0,0,False,-1,,
2417544311,你小鹏哥,m,双鱼座,四川,成都体育学院,,2011-10-19,信用极好,1997,1086,327,背影是真的，人是假的,https://m.weibo.cn/u/2417544311?,"https://tvax3.sinaimg.cn/crop.0.0.996.996.180/9018cc77ly8g8kqkszb7ej20ro0rowge.jpg?KID=imgbed,tva&Expires=1753698678&ssig=1wKkINdKMy",https://wx3.sinaimg.cn/orj480/9018cc77ly8g8kqkszb7ej20ro0rowge.jpg,43,6,False,-1,,
3835095601,Kw98k,f,1997-05-04  金牛座,广东,,,2013-10-06,信用较好,3622,376,412,在心里💛,https://m.weibo.cn/u/3835095601?,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/e496ea31ly8hpknd8zprqj20u00u0gnv.jpg?KID=imgbed,tva&Expires=1753698680&ssig=jGdyQY4ejx",https://wx2.sinaimg.cn/orj480/e496ea31ly8hpknd8zprqj20u00u0gnv.jpg,32,6,False,-1,,
5644125987,深圳市迪康科技有限公司,m,,广东,,,,,2600,16,68,,https://m.weibo.cn/u/5644125987?,"https://tva4.sinaimg.cn/crop.2.196.250.250.180/0069Yb07jw8f1rngjybc6j30cd0cjq58.jpg?KID=imgbed,tva&Expires=1753698681&ssig=r09Ox%2BRA0%2B",https://ww4.sinaimg.cn/orj480/0069Yb07jw8f1rngjybc6j30cd0cjq58.jpg,9,1,True,2,深圳市迪康科技有限公司,
1813413042,住在西南面,f,双鱼座,贵州 贵阳,,,2010-09-13,信用较好,4674,208,257,内心热血，怎奈现实残酷，太多期待未曾实现，从虚幻中清醒，永不妥协的笨小孩。,https://m.weibo.cn/u/1813413042?,"https://tvax4.sinaimg.cn/crop.0.0.1002.1002.180/6c167cb2ly8gryyrhmt2ej20ru0ruwfp.jpg?KID=imgbed,tva&Expires=1753698684&ssig=25eEEpYPfB",https://wx4.sinaimg.cn/orj480/6c167cb2ly8gryyrhmt2ej20ru0ruwfp.jpg,9,1,False,-1,,
1650544780,23点准时觉觉,f,摩羯座,其他,,,2009-11-01,信用较好,25175,164,405,Wish us the best.,https://m.weibo.cn/u/1650544780?,"https://tvax2.sinaimg.cn/crop.0.0.1002.1002.180/6261508cly8hymt2hgcd6j20ru0rudh9.jpg?KID=imgbed,tva&Expires=1753698686&ssig=qVh3S5O7pC",https://wx2.sinaimg.cn/orj480/6261508cly8hymt2hgcd6j20ru0rudh9.jpg,45,2,False,-1,,
2736847324,投资人老高,m,1988-08-08  狮子座,福建,厦门大学,,2015-12-17,信用较好,125,28,53,爱智慧。,https://m.weibo.cn/u/2736847324?,"https://tvax3.sinaimg.cn/crop.0.0.664.664.180/a320f9dcly8gree0dbowpj20ig0iggn3.jpg?KID=imgbed,tva&Expires=1753698687&ssig=eLdV93rOKc",https://wx3.sinaimg.cn/orj480/a320f9dcly8gree0dbowpj20ig0iggn3.jpg,4,6,False,-1,,
6859183225,深圳中禾知识产权,m,,广东 深圳,,,,,148,60,106,深圳中禾知识产权代理有限公司是中禾集团旗下最具代表性的一家子公司，专注于知识产权保护及企业服务。持续创新的技术研发体系，每个产品都由一个完整的团队负责。从调研，设计到开发，产品技术团队每个人都是自己所在领域的 “独立程序员”，一人撑起一个细分领域；同时，我们又是一个卓越的团队，不断优化，改进和创新，集聚众人的力量，力求极致的用户体验。,https://m.weibo.cn/u/6859183225?,"https://tvax3.sinaimg.cn/crop.255.132.600.600.180/007ucqTvly8g61l8x7ve6j30u00u0wf4.jpg?KID=imgbed,tva&Expires=1753698689&ssig=QykSf7VnVl",https://wx3.sinaimg.cn/orj480/007ucqTvly8g61l8x7ve6j30u00u0wf4.jpg,4,0,True,2,中禾知识产权代理有限公司业务包括：商标服务、版权服务等,
